source,target,NACE,weight
CA,BM,C,1754907.169871472
CA,BM,C,2220579.4765675575
CA,BM,B,2550640.5489790873
CA,BM,B,14236760.307217997
CA,BM,I,763974.1318589061
CA,BM,G,9928731.985716265
CA,BM,C,16389724.910461092
CA,BM,C,453799.4431320394
CA,BM,C,3070960.7249586773
CA,BM,L,2652094.0502434983
CA,BM,J,140745.4980972713
CA,BM,C,816625.2685896456
CA,BM,N,1450476.2216137794
CA,BM,C,5402799.972126469
CA,BM,C,13380950.404767744
CA,US,C,99000003.93390654
CA,BM,K,5816492.086672484
CA,BM,D,42076286.81580223
CA,BM,L,698227.4787933993
CA,BM,J,3685988.797693002
CA,BM,H,40707.86309010833
CA,BM,K,111890704.54254149
CA,BM,B,1331054.604677206
CA,BM,N,46680611.501603514
CA,BM,K,0.0
CA,BM,K,0.0
CA,BM,G,636109.515381844
CA,US,K,6000000.089406966
CA,BM,G,117159659.685
CA,BM,K,50823.59886400399
CA,BM,J,915556.430377812
CA,BM,D,2590500.10293722
CA,BM,L,15360107.252640696
CA,BM,M,78040845.97200969
CA,BM,L,373028614.63439137
CA,BM,K,0.0
CA,BM,K,104566980.0
CA,BM,K,0.0
CA,BR,K,51476.9075
CA,BR,C,18551507.64219444
CA,BR,J,60862779.976904295
CA,BR,K,10515441.745717656
CA,BR,H,826458.3245293146
CA,BR,C,1701760.5046218834
CA,BR,D,81966.40315705207
CA,BR,L,0.0
CA,BR,L,18220210.039211422
CA,BR,J,1402854.9844716883
CA,BR,L,1196700.7229746627
CA,BR,L,810442.1749736309
CA,BR,D,5726702.656294183
CA,BR,C,3402083.940695
CA,BR,L,60238971.6343396
CA,BR,F,295890.79763893725
CA,BR,F,1297652.87816409
CA,BR,D,53008.071615177214
CA,BR,L,0.0
CA,BR,L,0.0
CA,BR,L,0.0
CA,BR,N,3496741.761721673
CA,BR,J,1484862.6459541172
CA,BR,K,59397.20945288209
CA,BR,C,1810425.9085056158
CA,BR,N,6257898.254666525
CA,BR,E,14241383.607673671
CA,BR,N,2543899.09402889
CA,BR,E,20425244.306594066
CA,BR,L,1406928.681738963
CA,BR,Q,5949654.185858325
CA,BR,G,13916011.087364722
CA,BR,L,0.0
CA,BR,C,9825629.928904593
CA,BR,J,222597314.05776444
CA,BR,C,1682073.4158035375
CA,BR,G,5637074.290001567
CA,US,C,1642500.0429153445
CA,US,C,1539999.9916553497
CA,US,C,4200000.017881393
CA,CH,C,109855167.80793834
CA,CH,C,10706818.63842751
CA,CH,C,6068291.290170051
CA,CH,L,582654.3293766605
CA,CH,C,6139662.772139456
CA,CH,C,4451444.158331686
CA,CH,C,842426.4808750191
CA,CH,H,1557161.2675947326
CA,CH,J,78437475.65741129
CA,CH,C,19917898.291180883
CA,CH,K,114167.81088606651
CA,CH,C,102157005.13293086
CA,CH,C,3383553.8795716753
CA,CH,J,1711897.2680246828
CA,CH,C,7569203.089916407
CA,CH,B,11705653.088546911
CA,CH,K,3509673.3375526858
CA,CH,K,8545267.100904098
CA,CH,C,1534916.9751921177
CA,CH,J,94010494.77390933
CA,CH,K,18591275.71905089
CA,CL,E,958285.2296796909
CA,CL,S,231992.6342402067
CA,CL,D,5765755.786146908
CA,CL,K,0.0
CA,CL,J,705385.1362334128
CA,CL,H,9805122.802120553
CA,CL,E,33290215.880582884
CA,CL,C,759132.6181652184
CA,CL,C,2585075.287005891
CA,CL,G,12968313.223242922
CA,CL,D,666333.246077703
CA,CL,J,586814.5043179122
CA,CL,G,17409075.003274452
CA,CL,D,1253074.8976100832
CA,CL,D,2076222.3822394633
CA,CL,G,396659.45688626013
CA,CL,F,634945.7592304765
CA,CL,D,2581673.9597865012
CA,CL,K,2867083.3759156894
CA,CN,D,14071982.431066666
CA,CN,F,1708899.725040148
CA,CN,C,7209213.535136121
CA,CN,C,663658.8250391319
CA,CN,C,8641161.906244056
CA,CN,C,30574787.839443274
CA,CN,C,2059009.4978628354
CA,CN,J,22331275.19674101
CA,CN,C,3871695.9566208124
CA,CN,C,2028019.3320167512
CA,CN,C,5764574.210351722
CA,CN,C,8587916.798665479
CA,CN,H,2479184.7725
CA,CN,N,10653074.235315122
CA,CN,C,290272.1521532179
CA,CN,E,4729566.276709278
CA,CN,H,1373931.20835521
CA,CN,C,498224.155238057
CA,CN,C,9602377.419140374
CA,CN,C,23221380.44993471
CA,CN,C,822204.8820152435
CA,CN,C,2674940.574531308
CA,CN,C,1315951.5208026296
CA,CN,C,2302037.1733269887
CA,CN,H,6352111.133219249
CA,CN,L,19128546.829962123
CA,CN,C,5328157.154644043
CA,CN,J,2120607.611800725
CA,CN,C,858122.1070987071
CA,CN,C,1254541.1715411767
CA,CN,C,1725038.0295447551
CA,CN,C,18973270.202403165
CA,CN,H,10424052.40224802
CA,CN,C,20834736.200487614
CA,CN,C,4640154.208577888
CA,CN,C,2104145.6172323846
CA,CN,M,4148802.409267652
CA,CN,C,660103.6027301591
CA,CN,C,3777882.7667279523
CA,CN,C,2379887.387104331
CA,CN,C,14768498.260257045
CA,CN,C,244354.24720976487
CA,CN,C,2810197.089667195
CA,CN,C,1891939.2599208066
CA,CN,C,1017710.6611284507
CA,CN,J,1398980.6942194775
CA,CN,C,17590188.22877565
CA,CN,D,4358368.759155642
CA,CN,G,2075743.9300890185
CA,CN,M,2813253.39366606
CA,CN,C,6835221.271607276
CA,CN,C,8635976.345534261
CA,CN,C,18301688.668830384
CA,CN,E,3943705.3365307297
CA,CN,C,129018.64307184677
CA,CN,C,3306947.9076809585
CA,CN,G,3759861.3508267975
CA,CN,J,764497.6461121452
CA,CN,C,2142676.4184070937
CA,CN,C,718333.667143991
CA,CN,G,4480484.207238438
CA,CN,C,1935033.409891316
CA,CN,D,1596767.19990947
CA,CN,C,424327.5467737448
CA,CN,C,477798.85332036315
CA,CN,J,203226.94557551283
CA,CN,G,681058.1928096149
CA,CN,C,15375822.127884507
CA,CN,S,11173452.136034148
CA,CN,K,253719344.31013563
CA,CN,K,28434166.577472214
CA,CN,K,83845112.83887945
CA,CO,K,416934.110680796
CA,CO,D,413215.8019592556
CA,CO,C,564230.4654076889
CA,CO,K,2728373.5650160224
CA,CO,C,148683.70909434176
CA,CO,C,365721.1124496691
CA,CO,K,16222044.422264935
CA,CW,B,41871801.98560029
CA,CZ,K,690073.7077756503
CA,CZ,D,5742322.527179385
CA,CZ,K,3041850.335
CA,DE,C,125737300.7231831
CA,DE,C,2050435.422553868
CA,DE,C,167286.20015113294
CA,DE,B,25169342.82413978
CA,DE,J,16603.178159750987
CA,DE,D,106023.56403018862
CA,DE,C,930643.5426219625
CA,DE,C,421683.43730857014
CA,DE,D,15506091.979216794
CA,DE,G,40039605.026830874
CA,DE,C,234561.94719041887
CA,DE,G,180690.98602865337
CA,DE,D,5953767.873489964
CA,DE,H,37317037.51060679
CA,DE,C,4286392.2322760625
CA,DE,C,463116.215
CA,DE,J,623008.2356017081
CA,DE,C,8332840.073648698
CA,DE,H,3801084.8830415346
CA,DE,C,273080.84612028283
CA,DE,C,7935287.130492713
CA,DE,C,4846178.982470063
CA,DE,C,182097885.45619497
CA,DE,C,19445798.70470658
CA,DE,C,1227377.2099800706
CA,DE,J,227263.32146403068
CA,DE,J,69960.93937999786
CA,DE,K,8976926.683757583
CA,DE,K,3208281.468632698
CA,DE,C,3424454.68278345
CA,DE,K,37199718.821183935
CA,DE,K,15967935.386983072
CA,DK,C,7080762.744564221
CA,DK,J,4916345.503259255
CA,DK,C,19001077.92416789
CA,DK,C,39199.875412322566
CA,DK,C,2001417.892464822
CA,DK,H,189541.74416341167
CA,DK,C,22052.975507077572
CA,DK,K,10744924.754164927
CA,EE,H,1298602.0713018079
CA,EG,J,5663329.928934574
CA,EG,C,325920.5079509168
CA,EG,C,3372360.5668365615
CA,EG,F,547162.5307422844
CA,EG,K,2138109.261960825
CA,ES,K,7217408.584816069
CA,ES,F,433897.9498415547
CA,ES,D,7545036.965849681
CA,ES,F,334436.3190878218
CA,ES,K,8981316.834867246
CA,ES,F,1967652.7318269247
CA,ES,J,18044295.384977266
CA,ES,G,29436323.3
CA,ES,D,2131179.442151981
CA,ES,G,34014891.53919065
CA,ES,D,771987.6630867176
CA,ES,C,236977.70470313527
CA,ES,K,11800017.50043827
CA,ES,C,39465.50471787721
CA,ES,D,3985908.9635699047
CA,ES,K,14511795.780646924
CA,ES,D,658876.5037298087
CA,ES,I,1779788.9667774064
CA,ES,J,2436476.7333912174
CA,ES,D,552043.86
CA,ES,M,0.0
CA,FI,C,3776418.6722946134
CA,FI,F,47031.83574875652
CA,FI,J,3533427.571421736
CA,FI,C,3335233.2178517245
CA,FI,K,11158069.897797696
CA,FI,C,206554.68707790461
CA,FI,C,5002337.022589052
CA,FI,D,106885.73997945424
CA,FI,C,16560332.845847702
CA,FI,M,0.0
CA,FI,C,3022526.5651044096
CA,FI,C,109939.73836861248
CA,FR,M,100266.77791485784
CA,FR,C,2208948.145233366
CA,FR,C,0.0
CA,FR,J,1602000.155
CA,FR,J,6218204.81540598
CA,FR,C,0.0
CA,FR,J,456313998.9185414
CA,FR,C,66711.8397088741
CA,FR,C,132506.06134711506
CA,FR,C,7143319.858928582
CA,FR,Q,171322828.30024162
CA,FR,C,1556141.0144678045
CA,FR,E,1011585.207789308
CA,FR,I,1771538.5780668447
CA,FR,E,114531.59528761532
CA,FR,Q,12016598.141235217
CA,FR,H,31829.60547429807
CA,FR,K,345744.8171519992
CA,FR,B,45665933.676912144
CA,FR,M,35580.725207202115
CA,FR,D,35950081.29718593
CA,FR,C,1078821.0674290773
CA,FR,J,68533.37102327138
CA,FR,C,1574614.6264677867
CA,FR,D,89569829.58995825
CA,FR,C,591560.9514312373
CA,FR,K,26885876.602548696
CA,FR,C,22940.379097668072
CA,FR,G,435343.315
CA,FR,B,42550.11643927096
CA,FR,K,3895321.4297861587
CA,FR,F,106885.73997945424
CA,FR,K,22136.10237960963
CA,FR,C,396665.1192225087
CA,FR,L,1240853.6482647585
CA,FR,L,69963975.48492432
CA,FR,C,3920535.327156169
CA,FR,G,195957.1893123328
CA,FR,K,34916852.11234752
CA,FR,S,307553.5077791878
CA,FR,F,54440.05211869419
CA,FR,C,2989006.09513976
CA,FR,L,89502.68692362739
CA,FR,C,623396.65512206
CA,FR,B,1373406.0491627587
CA,GB,C,63321586.14
CA,GB,C,363199673.2854942
CA,GB,C,338462.5300434846
CA,GB,C,3427622.332993014
CA,GB,J,63724.35747130481
CA,GB,L,94137.73548990482
CA,GB,G,322323163.0848922
CA,GB,C,2722531.0547476807
CA,GB,G,12047659.572313817
CA,GB,C,6818509.455716032
CA,GB,G,1086559.3871759886
CA,GB,L,2424046.706239879
CA,GB,G,117601.87166276194
CA,GB,B,658761.090816305
CA,GB,F,5372567.078313765
CA,GB,G,1621204.895920891
CA,GB,J,33281339.1260477
CA,GB,K,0.0
CA,GB,C,2943298.7425
CA,GB,J,4903249.985064116
CA,GB,K,7765384.028521509
CA,GB,E,842863.0662469042
CA,GB,K,0.0
CA,GB,K,0.0
CA,GB,K,0.0
CA,GB,J,559887.7936894207
CA,GB,D,6082965.360498068
CA,GB,N,0.0
CA,GB,C,14506322.10458426
CA,GB,C,19663101.483453427
CA,GB,C,3167005.67403861
CA,GB,K,3036812.2543467996
CA,GB,K,0.0
CA,GB,C,856674.8847654504
CA,GB,D,163928253.28985265
CA,GB,L,15192783.0
CA,GB,I,920158.5359227536
CA,GB,C,2608237.1773488694
CA,GB,R,2203945.44657692
CA,GB,G,62970.79699249297
CA,GB,M,32753262.25427673
CA,GB,L,13537395.0
CA,GB,J,68509.47596103264
CA,GB,I,1073198.399584762
CA,GB,F,1777657.5850377623
CA,GB,B,423886.0977031288
CA,GB,G,10327835.71767723
CA,GB,N,0.0
CA,GB,K,36206591.0
CA,GB,N,40976683.59341188
CA,GB,K,1167189.1375799272
CA,GB,K,0.0
CA,GB,K,0.0
CA,GB,F,41194308.20942333
CA,GB,B,1730354.7413757609
CA,GB,B,69050.03315260515
CA,GB,L,200399.57746316332
CA,GB,C,47626866.645170175
CA,GB,L,14182471.0
CA,GB,B,6452240.644145877
CA,GB,K,2195328.1026522624
CA,GB,K,1558048.2313882778
CA,GB,B,3871844.0762258614
CA,GB,J,135817.64711823818
CA,GB,M,1845288.7580884194
CA,GB,M,127430816.10162711
CA,GB,G,96329725.39302304
CA,GB,C,11734514.193231078
CA,GG,J,5027301.315599678
CA,JE,B,77987188.70393229
CA,JE,S,637685.6851393515
CA,JE,B,174126339.05837297
CA,JE,N,3670694.9251535707
CA,GB,B,2079386.6622719585
CA,GB,D,26681122.03534223
CA,GR,D,5434149.294975133
CA,GR,R,5637450.023012125
CA,GR,C,703156.3882832293
CA,GR,K,2188311.7086083847
CA,GR,K,4352195.118720856
CA,GR,K,2773547.9144668644
CA,GR,C,3615161.7956536175
CA,GR,K,168557.24028872253
CA,CN,D,1910009.911461365
CA,CN,L,3168222.8704938595
CA,CN,I,735216.2175666362
CA,CN,D,7691572.4172224095
CA,CN,L,547072.4481719773
CA,CN,L,627669.3850989077
CA,CN,L,22698217.080558
CA,CN,C,419610.0751738054
CA,CN,C,68132939.02035962
CA,CN,G,1378446.7874687016
CA,CN,G,371149.5141426873
CA,CN,R,1613048.798596797
CA,CN,J,167376954.66085055
CA,CN,C,1382272.366597463
CA,CN,C,2547342.026245243
CA,CN,C,855456.39826462
CA,CN,B,58530353.07258716
CA,CN,D,12612816.282188263
CA,CN,S,329777.3989140661
CA,CN,D,1613017.0675955361
CA,CN,G,8138213.674848234
CA,CN,L,7057371.195163024
CA,CN,L,8844696.002796238
CA,CN,K,434313.61446947086
CA,CN,K,7558610.066651891
CA,CN,K,1594282.3077943933
CA,CN,K,2051034.4341558057
CA,CN,K,14072106.323748827
CA,HU,C,3089296.8335595406
CA,HU,K,2482725.0251546237
CA,ID,G,5422951.70918758
CA,ID,C,51309.42203885314
CA,ID,L,577466.926292608
CA,ID,G,1132226.1998714847
CA,ID,C,2520232.513268412
CA,ID,J,15685427.831882872
CA,ID,J,438929.8103001498
CA,ID,M,2063769.2267864451
CA,ID,L,181746.39901518822
CA,ID,D,6163499.8075664025
CA,ID,J,2059763.2459607015
CA,ID,J,1853380.5843854249
CA,ID,H,1630914.7815783997
CA,ID,B,3786000.1504421216
CA,ID,M,384858.03868349065
CA,ID,F,1716389.726435698
CA,ID,K,5926064.766742127
CA,ID,K,917460.4961286442
CA,ID,C,20546517.633445214
CA,ID,K,9717633.243593965
CA,IE,C,8692900.31139477
CA,IE,C,2230456.5721303765
CA,IE,M,3015795.0692586005
CA,IE,C,6616384.901712267
CA,IE,K,0.0
CA,IE,C,4399949.03285347
CA,IE,C,24287970.11739358
CA,IE,M,54599082.278072484
CA,IE,C,33041350.254118443
CA,IE,N,6705095.141436531
CA,IE,C,7910394.420830816
CA,IE,C,10012387.42
CA,IE,C,7824887.492700127
CA,IE,C,160243349.09465262
CA,IE,C,50936798.53345094
CA,US,K,120000000.0
CA,IL,C,1696429.5428100505
CA,IL,J,2904383.78527869
CA,IL,C,4375913.425478637
CA,IL,C,1515674.6594274968
CA,IL,L,171622.68055737717
CA,IL,B,2609353.464460945
CA,IL,C,4813055.773925965
CA,IL,C,1530276.9170077383
CA,IL,C,5327089.545303511
CA,IL,C,28107326.376831792
CA,IN,Q,1438149.9806050372
CA,IN,C,6778998.00006729
CA,IN,C,5133122.908489491
CA,IN,I,2460678.07281429
CA,IN,C,228500.32207978654
CA,IN,C,9806228.582946485
CA,IN,D,77272.80715145453
CA,IN,C,10204608.026060505
CA,IN,C,6332053.777289107
CA,IN,C,14149556.020132761
CA,IN,C,2628217.271435966
CA,IN,C,3744358.3390144943
CA,IN,J,22955373.855613917
CA,IN,C,6213275.161932722
CA,IN,J,10812129.827113423
CA,IN,C,647239.4225
CA,IN,C,904256.8625
CA,IN,C,1900444.2628910923
CA,IN,C,799707.8731668887
CA,IN,C,1570083.247396063
CA,IN,J,628343.7129681348
CA,IN,C,6381622.067671013
CA,IN,C,2094273.363718942
CA,IN,D,14773509.568349138
CA,IN,C,564711.6634148593
CA,IN,C,5701498.10615717
CA,IN,D,745648.8902294233
CA,IN,C,867094.8888015556
CA,IN,C,5302147.652618376
CA,IN,C,1419226.2759430886
CA,IN,C,1604526.8848581673
CA,IN,H,1202076.7838080844
CA,IN,C,2490424.4555605715
CA,IN,C,10045346.292328043
CA,IN,C,2090818.6922706813
CA,IN,J,1411664.6870945124
CA,IN,C,826836.3383208213
CA,IN,C,668486.2045314496
CA,IN,C,3290890.27530998
CA,IN,C,159143.37152593018
CA,IN,C,1003979.2191593151
CA,IN,C,1720987.7210682135
CA,IN,D,5392138.744157101
CA,IN,B,4938460.308158347
CA,IN,C,1857511.839260484
CA,IN,D,34204445.501259066
CA,IN,C,1038280.8487808346
CA,IN,J,29588234.02
CA,IN,M,543601.5601002944
CA,IN,J,1392026.9606419893
CA,IN,J,5836344.5794241475
CA,IN,J,14526533.005022753
CA,IN,K,1771766.8122572494
CA,IN,D,9808974.518413067
CA,IN,C,8464487.0525
CA,IN,C,856819.4425469441
CA,IN,L,669730.2368126874
CA,IN,L,1751656.4199759997
CA,IN,C,3418792.3055703044
CA,IN,J,28130234.644219983
CA,IN,K,326210.3066412479
CA,IN,K,4728147.9625
CA,IN,K,105263562.18608356
CA,IN,K,1544797.7240192792
CA,IN,K,2051283.5227593654
CA,IN,K,6917866.545614816
CA,IN,K,6891260.262834066
CA,IN,K,1630539.9749039197
CA,IN,K,848670.0176013927
CA,IT,K,5025822.297853929
CA,IT,L,849018.0972582005
CA,IT,J,115085539.22826678
CA,IT,K,821759.7682451744
CA,IT,K,9432506.98241769
CA,IT,D,453708.1920723143
CA,IT,C,21153256.13381071
CA,IT,F,50407.698803021885
CA,IT,K,1031236.2981500714
CA,IT,G,201483.420608241
CA,IT,C,1326148.4691582704
CA,IT,D,3216512.8254327816
CA,IT,C,1275941.733013013
CA,IT,K,40833756.39953804
CA,IT,D,8380870.552243323
CA,IT,H,295127.97167477006
CA,JP,C,2052102.7194951125
CA,JP,G,90067760.76211421
CA,JP,C,3413001.5029307674
CA,JP,C,486697.0195214736
CA,JP,G,100192083.34827553
CA,JP,D,14967761.903784294
CA,JP,C,5804723.376258971
CA,JP,C,5555451.888625971
CA,JP,J,97707570.67604996
CA,JP,G,5032749.857199827
CA,JP,C,42673340.027720146
CA,JP,S,200729.14997625936
CA,JP,C,3890109.9848179906
CA,JP,C,22038170.519718178
CA,JP,F,11526551.324758995
CA,JP,J,430575.6714095392
CA,JP,J,85703.70455640671
CA,JP,J,991957.1826280282
CA,JP,J,382704.1717027364
CA,JP,C,403079.0170169204
CA,JP,C,6578383.416701459
CA,JP,H,2376710.4476763806
CA,JP,G,5963244.921694689
CA,JP,J,6114645.411868207
CA,JP,C,439089.71
CA,JP,G,3293592.340078349
CA,JP,C,32682862.170900196
CA,JP,K,256892.4696080014
CA,JP,C,16154815.805
CA,JP,F,6822513.425631501
CA,JP,H,28158294.189510033
CA,JP,F,11729135.459433386
CA,JP,C,7134695.50073991
CA,JP,C,6243782.28477942
CA,JP,C,27204910.504729785
CA,JP,G,25337886.991837114
CA,JP,C,6401267.339202905
CA,JP,C,225327582.07743904
CA,JP,K,674707.7630395656
CA,JP,K,3537227.27602829
CA,JP,C,5592380.316221219
CA,JP,C,8764011.9875
CA,JP,K,3350388.301849425
CA,JP,C,1992610.537483488
CA,JP,C,11994230.729870122
CA,JP,C,2273524.440713991
CA,JP,L,10410827.811523836
CA,JP,C,27300562.486455727
CA,JP,K,15695618.451205205
CA,JP,C,2457492.3346194886
CA,JP,I,2074089.805422836
CA,JP,S,624653.27153155
CA,JP,C,77025893.9917339
CA,JP,F,24923133.386793192
CA,JP,K,1737134.4120873034
CA,JP,C,4479900.141466427
CA,JP,G,12342295.78888727
CA,JP,C,26855511.656153355
CA,JP,C,5272274.992555467
CA,JP,L,344199.03250000003
CA,JP,F,742171.378626313
CA,JP,K,4955472.790912788
CA,JP,G,2179335.4822784644
CA,JP,C,70005.35702066864
CA,JP,C,2339709.9686799464
CA,JP,K,2724433.7704391405
CA,JP,G,4896011.119049992
CA,JP,C,415477.93693699565
CA,JP,C,17119926.942244794
CA,JP,C,11902811.81907592
CA,JP,H,874072.3005101675
CA,JP,C,2484765.8493788266
CA,JP,D,6083515.472063632
CA,JP,C,3249205.3817745973
CA,JP,C,2378346.3652126812
CA,JP,C,6719218.465191212
CA,JP,C,11411079.690803189
CA,JP,K,188102.64154668272
CA,JP,J,1535197.7980032763
CA,JP,F,7706756.364839616
CA,JP,C,76976793.66721915
CA,JP,C,16570945.23298133
CA,JP,F,2658500.8926393297
CA,JP,C,17077611.175
CA,JP,G,214950.4727954823
CA,JP,C,8739067.833011487
CA,JP,B,1607892.9396607904
CA,JP,C,3004931.4168345463
CA,JP,S,727979.5848713986
CA,JP,S,729640.1546369574
CA,JP,N,4710925.771158755
CA,JP,C,4399657.390859989
CA,JP,S,386065.3637528221
CA,JP,S,179942.72736610152
CA,JP,C,2313895.6330804
CA,JP,J,1290024.1590922452
CA,JP,C,10357735.474260535
CA,JP,C,6016142.323460005
CA,JP,C,5692977.594773709
CA,JP,C,1065959.9289574397
CA,JP,H,1324144.6072030603
CA,JP,C,8742922.33162277
CA,JP,L,1259457.4364055526
CA,JP,G,641999.1455665325
CA,JP,L,25840825.02103913
CA,JP,C,3265831.4933172544
CA,JP,C,22825115.20366
CA,JP,C,4313010.439660619
CA,JP,R,5804737.295854008
CA,JP,K,2785071.0097488104
CA,JP,C,5393567.416162976
CA,JP,C,31344729.44855532
CA,JP,K,2875466.3875310984
CA,JP,C,9666287.005674519
CA,JP,C,6181470.3959295545
CA,JP,D,24279894.9347963
CA,JP,C,596759.504794687
CA,JP,C,14894383.11668459
CA,JP,D,38389063.45224425
CA,JP,H,40665221.60799065
CA,JP,G,1764549.8100578177
CA,JP,C,19007184.43522643
CA,JP,C,73079588.4422218
CA,JP,C,2854411.48499893
CA,JP,C,75874855.07459572
CA,JP,C,10699273.149939943
CA,JP,K,834891.6355756115
CA,JP,C,2090506.109676587
CA,JP,C,24598519.814980224
CA,JP,K,12986587.431040598
CA,JP,J,4414841.801196075
CA,JP,K,18424103.282808054
CA,JP,K,2640978.1547294944
CA,JP,C,2762542.7394541767
CA,JP,F,20783230.65505135
CA,JP,C,14747108.10909126
CA,JP,H,16767166.061067285
CA,JP,C,11863385.037134135
CA,JP,C,14150010.76200192
CA,JP,M,36990833.38578359
CA,JP,C,28994374.148892656
CA,JP,K,255419.91171598047
CA,JP,J,3590238.875928885
CA,JP,H,23476127.76
CA,JP,C,7238506.630132399
CA,JP,S,374817.42039666115
CA,JP,G,576523.9758898157
CA,JP,C,7966739.407171279
CA,JP,M,2799537.0470436024
CA,JP,F,27304316.126883607
CA,JP,C,2964053.7073773
CA,JP,G,3002077.6646844437
CA,JP,G,12187684.786610652
CA,JP,C,4270262.277415269
CA,JP,G,2209968.7515015006
CA,JP,C,17740162.12793068
CA,JP,C,17802110.155691814
CA,JP,C,1124969.214302258
CA,JP,D,18020708.335478578
CA,JP,C,12224223.523639565
CA,JP,D,24826945.648274507
CA,JP,D,6043204.282050759
CA,JP,C,405314.1641256148
CA,JP,K,2246829.211380188
CA,JP,C,12526354.788524643
CA,JP,G,148982236.14518744
CA,JP,C,30606714.92570763
CA,JP,C,3362494.5700000003
CA,JP,C,643700.1373892187
CA,JP,C,11228619.171793256
CA,JP,C,17989540.77230242
CA,JP,N,11727250.169438694
CA,JP,G,234209.7323650044
CA,JP,C,15594467.672375673
CA,JP,G,169729.0147226169
CA,JP,G,110720539.38463877
CA,JP,C,32774539.120781563
CA,JP,C,83048.64134371816
CA,JP,K,4311499.691123597
CA,JP,C,1691577.8792532904
CA,JP,C,26635260.541398946
CA,JP,C,2953528.057263565
CA,JP,C,911180.7357515873
CA,JP,C,11139468.69977013
CA,JP,J,24409029.288320825
CA,JP,C,49621329.451674394
CA,JP,C,512341.7025
CA,JP,C,1169477.93786013
CA,JP,G,5682319.1425
CA,JP,N,221311.03432785266
CA,JP,C,2340442.1208313215
CA,JP,C,281493.9975855661
CA,JP,G,8557658.144029438
CA,JP,K,3137727.8237088243
CA,JP,C,4725301.482412477
CA,JP,C,1961224.5477498628
CA,JP,C,13798675.852410091
CA,JP,C,20927436.118586183
CA,JP,G,15616526.4625
CA,JP,C,71767183.48632205
CA,JP,C,4515598.7706337655
CA,JP,K,2697858.3262032536
CA,JP,K,266295.41820101946
CA,JP,C,17480848.385244258
CA,JP,K,362570.31240724924
CA,JP,G,1198274.5657636356
CA,JP,C,8100897.988530816
CA,JP,C,27690934.3373286
CA,JP,M,288870.14513847086
CA,JP,C,260521.19960359178
CA,JP,L,17650063.746290322
CA,JP,L,2657743.1153987423
CA,JP,D,7926658.173476287
CA,JP,C,528357.9
CA,JP,J,75801.37049731416
CA,JP,H,358694.66685324477
CA,JP,S,265582.18796091527
CA,JP,K,9856131.80249559
CA,JP,D,20111750.54566733
CA,JP,K,653065.6094028457
CA,JP,C,83279958.7742481
CA,JP,K,1269847.4940592037
CA,JP,H,2391049.6238438473
CA,JP,C,767277.1204218639
CA,JP,M,210331.01641235972
CA,JP,C,8745633.30894837
CA,JP,S,271869.495
CA,JP,H,7189076.906468238
CA,JP,C,1460214.0880236921
CA,JP,C,1972088.44
CA,JP,C,34736045.747730754
CA,JP,N,6826881.257728456
CA,JP,C,8711841.502003564
CA,JP,G,1613899.6015605922
CA,JP,C,11401071.90453787
CA,JP,G,12318764.485
CA,JP,L,776237.4214291675
CA,JP,F,56809086.672826566
CA,JP,H,3080257.286398422
CA,JP,C,13978492.566295765
CA,JP,C,4602916.048703442
CA,JP,C,74109.77434351742
CA,JP,C,21433467.358225066
CA,JP,H,3668691.070780678
CA,JP,C,14028766.841162173
CA,JP,G,49669213.030606546
CA,JP,C,5974297.45
CA,JP,C,8397325.69601702
CA,JP,P,368380.21763811406
CA,JP,H,7765045.343768375
CA,JP,C,2449928.0742305056
CA,JP,F,4644826.656522999
CA,JP,C,52746537.3049695
CA,JP,K,2566153.615
CA,JP,H,54979210.5703745
CA,JP,C,5233970.662211634
CA,JP,K,12485483.53532769
CA,JP,H,431586.8082614017
CA,JP,C,1936000.1623297308
CA,JP,J,5080374.942444765
CA,JP,K,2267791.3531139283
CA,JP,S,186966.94192939837
CA,JP,C,7953874.26486826
CA,JP,H,4539223.8276397055
CA,JP,C,43465656.169190645
CA,JP,F,9070113.626785072
CA,JP,C,33572927.095986575
CA,JP,C,4185132.879402232
CA,JP,B,3916751.66259822
CA,JP,F,33750901.89312937
CA,JP,C,21126694.459146366
CA,JP,H,1920367.7861759171
CA,JP,H,15079953.917336755
CA,JP,C,12792227.027149668
CA,JP,C,10067374.332441498
CA,JP,H,2811544.906357071
CA,JP,L,2973322.8116690107
CA,JP,O,997346.3537075707
CA,JP,C,6064685.766370859
CA,JP,C,5486753.407359714
CA,JP,C,9546945.63081923
CA,JP,C,13320713.831326982
CA,JP,H,373054.89486157295
CA,JP,C,2906279.499169604
CA,JP,C,2308612.911620579
CA,JP,G,127666694.40722694
CA,JP,C,5210495.427536347
CA,JP,R,4168183.9102619383
CA,JP,D,4894995.279775956
CA,JP,H,5298520.417568836
CA,JP,C,3603870.532004942
CA,JP,C,562717.5625
CA,JP,C,6084683.9179053875
CA,JP,C,929176.0664312956
CA,JP,C,6813305.125000598
CA,JP,H,1442084.8385859122
CA,JP,J,1299036.2529190606
CA,JP,R,2978899.9246708425
CA,JP,K,67677808.39689712
CA,JP,C,2216323.0862057502
CA,JP,K,1295760.8775
CA,JP,F,26859550.4875
CA,JP,K,16798892.519595567
CA,JP,C,26724722.28
CA,JP,J,3539069.9487713035
CA,JP,C,1650878.1918461465
